id,pid,status,mother1,mother2,px,py,pz,m,scale,pol,xProd,yProd,zProd,tau
1165,-213,-84,1086,1125,-0.771771,-0.677236,-0.771771,0.809519,0,9,0,0,0,0
1166,211,84,1086,1125,0.295835,-0.400453,0.295835,0.13957,0,9,0,0,0,1390.37
1167,113,-84,1086,1125,-0.291465,-1.69446,-0.291465,0.779331,0,9,0,0,0,0
1168,-211,84,1086,1125,0.169651,-0.185204,0.169651,0.13957,0,9,0,0,0,1458.79
1169,211,84,1086,1125,-0.859505,0.350782,-0.859505,0.13957,0,9,0,0,0,12912.1
1170,111,-84,1086,1125,0.217559,-0.476638,0.217559,0.13498,0,9,0,0,0,4.79405e-05
1171,311,-84,1086,1125,0.407751,1.13351,0.407751,0.49761,0,9,0,0,0,0
1172,-321,84,1086,1125,0.167973,0.195987,0.167973,0.49368,0,9,0,0,0,846.338
1173,211,84,1086,1125,1.00835,0.254519,1.00835,0.13957,0,9,0,0,0,3057.26
1174,223,-84,1086,1125,0.483657,0.428113,0.483657,0.782744,0,9,0,0,0,0
1175,111,-84,1086,1125,0.687834,0.294536,0.687834,0.13498,0,9,0,0,0,1.55784e-05
1176,221,-84,1086,1125,0.435451,0.338044,0.435451,0.54785,0,9,0,0,0,0
1177,-211,84,1086,1125,-0.0336669,-0.0707986,-0.0336669,0.13957,0,9,0,0,0,74.6194
1178,211,84,1086,1125,0.395974,0.859563,0.395974,0.13957,0,9,0,0,0,445.901
1179,-211,84,1086,1125,1.02376,0.245099,1.02376,0.13957,0,9,0,0,0,54.4799
1180,111,-84,1086,1125,0.133552,-0.167685,0.133552,0.13498,0,9,0,0,0,3.39547e-05
1181,211,84,1086,1125,-0.0722104,0.386287,-0.0722104,0.13957,0,9,0,0,0,1841.71
1182,2114,-84,1086,1125,-0.221479,0.728231,-0.221479,1.15227,0,9,0,0,0,0
1183,211,84,1086,1125,0.275375,-0.0940365,0.275375,0.13957,0,9,0,0,0,723.657
1184,-3224,-84,1086,1125,0.804762,0.679107,0.804762,1.40373,0,9,0,0,0,0
1185,-313,-84,1086,1125,-1.16265,0.00361617,-1.16265,0.909295,0,9,0,0,0,0
1186,113,-84,1086,1125,0.00867515,0.0482644,0.00867515,0.647205,0,9,0,0,0,0
1187,-211,84,1086,1125,0.10151,-0.0875492,0.10151,0.13957,0,9,0,0,0,6115.64
1188,2114,-84,1086,1125,-0.573269,0.0423555,-0.573269,1.30231,0,9,0,0,0,0
1189,-1114,-84,1086,1125,-1.10701,-0.530435,-1.10701,1.31191,0,9,0,0,0,0
1190,311,-84,1086,1125,0.73933,0.470815,0.73933,0.49761,0,9,0,0,0,0
1191,-311,-84,1086,1125,-0.220261,0.0376447,-0.220261,0.49761,0,9,0,0,0,0
1192,-211,84,1086,1125,-0.0112323,-0.135873,-0.0112323,0.13957,0,9,0,0,0,7164.46
